Entry_ID,Domesticated,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,C4_Plant,Sampled_Element,Cultural_Horizon,Species,Site_Description,Genus,Absolute_Chronology,General_Category_or_Family.1,Modern_Country,cronologia,%C,%N,C:N,peso_mg,pre-treatment,contexto,method
656,yes,-22.4,3.2,41.496667,13.489629,Poaceae,no,Charred seed,Early Bronze Age ; Middle Bronze Age,monococcum/dicoccum,Cave,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Poaceae,Italy,,,,,,,,
657,yes,-23.5,1.9,41.496667,13.489629,Poaceae,no,Charred seed,Early Bronze Age ; Middle Bronze Age,aestivum,Cave,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Poaceae,Italy,,,,,,,,
658,yes,-22.7,3.3,41.496667,13.489629,Poaceae,no,Charred seed,Early Bronze Age ; Middle Bronze Age,aestivum,Cave,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Poaceae,Italy,,,,,,,,
659,yes,-23.2,3.1,41.496667,13.489629,Poaceae,no,Charred seed,Early Bronze Age ; Middle Bronze Age,aestivum,Cave,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Poaceae,Italy,,,,,,,,
660,yes,-22.1,3.1,41.496667,13.489629,Poaceae,no,Charred seed,Early Bronze Age ; Middle Bronze Age,aestivum,Cave,Triticum,2500 - 2000 BCE ; 2000 - 1500 BCE ; 1500 - 1000 BCE,Poaceae,Italy,,,,,,,,
661,yes,-23.07,5.82,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
662,yes,-22.71,5.58,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
663,yes,-23.21,4.76,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
664,yes,-23.29,8.15,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
665,yes,-23.71,4.71,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
666,yes,-23.98,7.77,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
667,yes,-24.01,2.33,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
668,yes,-23.49,2.83,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
669,yes,-24.08,4.38,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
670,yes,-24.03,4.54,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
671,yes,-21.89,6.72,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
672,yes,-22.91,2.63,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
673,yes,-23.36,3.22,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
674,yes,-24.33,2.58,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
675,yes,-22.28,2.86,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
676,yes,-23.39,6.72,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
677,yes,-22.94,4.38,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
678,yes,-22.69,4.77,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
679,yes,-22.12,1.97,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
680,yes,-23.35,1.83,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
681,yes,-23.14,3.62,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
682,yes,-21.72,2.73,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
683,yes,-22.97,2.49,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
684,yes,-22.58,1.45,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
685,yes,-23.33,1.19,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
686,yes,-22.52,5.98,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
687,yes,-24.37,5.57,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
688,yes,-23.94,2.7,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
689,yes,-24.35,3.2,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
690,yes,-22.51,4.01,36.240491,36.382199,Poaceae,no,Grain,,vulgare,Settlement,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
691,yes,-22.33,4.63,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
692,yes,-23.17,4.23,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
693,yes,-23.12,4.86,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
694,yes,-22.86,6.1,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
695,yes,-24.67,8.34,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
696,yes,-23.06,4.05,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
697,yes,-24.09,4.1,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
698,yes,-22.34,7.12,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
699,yes,-23.31,5.63,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
700,yes,-23.61,6.89,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
701,yes,-21.77,2.78,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
702,yes,-21.75,3.76,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
703,yes,-22.68,2.52,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
704,yes,-22.03,3.0,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
705,yes,-21.77,3.26,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
706,yes,-22.55,7.91,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
707,yes,-22.39,3.77,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
708,yes,-21.56,4.23,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
709,yes,-21.22,2.37,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
710,yes,-23.23,2.05,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
711,yes,-21.27,2.73,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
712,yes,-22.64,3.95,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
713,yes,-20.52,2.82,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
714,yes,-22.43,4.91,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
715,yes,-21.92,2.9,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
716,yes,-22.06,1.36,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
717,yes,-22.06,2.38,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
718,yes,-23.35,2.76,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
719,yes,-23.65,1.37,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
720,yes,-24.25,1.35,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
721,yes,-24.54,1.37,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
722,yes,-23.86,3.37,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
723,yes,-23.04,2.72,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
724,yes,-23.11,2.67,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
725,yes,-24.37,3.25,36.240491,36.382199,Poaceae,no,Grain,,durum,Settlement,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Poaceae,Turkey,,,,,,,,
726,yes,-24.1,2.69,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
727,yes,-23.76,4.81,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
728,yes,-22.16,2.42,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
729,yes,-23.48,6.52,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
730,yes,-23.64,4.17,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
731,yes,-23.67,5.95,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
732,yes,-23.27,2.75,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
733,yes,-22.85,3.84,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
734,yes,-23.14,5.46,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
735,yes,-22.53,2.88,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
736,yes,-24.78,,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
737,yes,-22.25,2.81,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
738,yes,-22.65,3.51,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
739,yes,-22.92,3.86,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
740,yes,-22.81,4.64,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
741,yes,-23.07,4.45,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
742,yes,-22.9,2.25,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
743,yes,-23.37,2.81,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
744,yes,-23.58,9.39,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
745,yes,-22.41,4.6,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
746,yes,-23.12,2.52,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
747,yes,-22.97,2.48,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
748,yes,-23.49,2.86,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
749,yes,-22.49,2.18,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
750,yes,-23.25,2.68,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
751,yes,-22.56,2.82,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
752,yes,-23.67,2.33,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
753,yes,-22.76,2.91,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
754,yes,-23.26,2.81,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
755,yes,-24.01,3.59,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,monococcum,Settlement ; Mound,Triticum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
756,yes,-23.64,3.45,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
757,yes,-22.69,,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
758,yes,-24.25,3.21,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
759,yes,-21.98,4.83,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
760,yes,-22.96,4.37,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
761,yes,-22.82,3.11,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
762,yes,-21.15,3.22,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
763,yes,-22.92,4.04,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
764,yes,-22.99,3.35,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
765,yes,-22.98,1.09,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
766,yes,-22.99,2.24,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
767,yes,-23.39,1.43,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
768,yes,-22.96,1.41,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
769,yes,-23.15,3.75,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
770,yes,-23.7,2.51,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
771,yes,-22.05,3.33,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
772,yes,-22.8,2.71,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
773,yes,-22.77,1.28,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
774,yes,-20.59,5.14,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
775,yes,-23.62,1.34,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
776,yes,-23.86,0.98,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
777,yes,-21.32,2.04,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
778,yes,-22.87,2.56,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
779,yes,-23.23,1.41,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
780,yes,-24.39,1.11,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
781,yes,-23.56,2.37,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
782,yes,-23.87,0.24,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
783,yes,-21.76,2.55,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,dicoccum,Settlement ; Mound,Triticum ,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
784,yes,-22.7,0.31,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,vulgare,Settlement ; Mound,Hordeum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
785,yes,-21.82,,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,vulgare,Settlement ; Mound,Hordeum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
786,yes,-23.91,3.12,38.285047,26.702271,Poaceae,no,Grain,Late Chalcolithic,vulgare,Settlement ; Mound,Hordeum,3500 - 3000 BCE,Poaceae,Turkey,,,,,,,,
